862, 8.38389e-05, 0.000162662, 0.174573, -0.498015, 5e-08, 0.641102
423, 7.67509e-05, 6.51685e-05, 0.505302, -0.0698456, 5e-08, 0.641718
1572, 7.37218e-05, 7.78874e-05, -0.0577849, 0.642849, 5e-08, 0.641645
753, 6.98686e-05, 8.08931e-05, 0.117858, 0.209272, 5e-08, 0.641847
231, 3.82428e-06, 0.000118883, 0.343974, -0.0403725, 5e-08, 0.641654
391, 6.51036e-05, 6.57956e-05, -0.32261, -0.151244, 5e-08, 0.642779
912, 6.42809e-05, 0.000104583, -0.475463, 0.33512, 5e-08, 0.642541
303, 9.95554e-05, 4.54247e-05, -0.0713261, 0.149672, 5e-08, 0.642919
693, 7.19184e-05, 9.33743e-05, -0.100501, -0.252746, 5e-08, 0.642105
922, -1.38778e-17, 0.000461152, 0.192101, 0.224435, 5e-08, 0.64226
1770, 1.1867e-05, 8.59021e-05, 0.308616, 0.516735, 5e-08, 0.642542
696, 5.65673e-05, 0.000157962, -0.103047, -0.319694, 5e-08, 0.642556
611, 5.01886e-05, 0.000153047, 0.236655, -0.416674, 5e-08, 0.642466
434, 5.85072e-05, 0.000102204, 0.0322565, 0.371427, 5e-08, 0.642801
913, 6.2544e-05, 0.000158068, 0.161588, -0.248975, 5e-08, 0.642862
502, 6.59511e-05, 0.00017157, 0.265626, 0.223666, 5e-08, 0.642938
613, 5.52326e-05, 0.000179138, 0.13338, 0.518782, 5e-08, 0.642702
806, 5.50632e-05, 0.000118022, -0.0850734, -0.41823, 5e-08, 0.64283
595, 1.57041e-05, 8.50246e-05, -0.0617507, 0.291238, 5e-08, 0.642074
1998, 7.40654e-06, 5.13054e-05, -0.213665, -0.147575, 5e-08, 0.642458
639, 3.31123e-05, 5.81609e-05, 0.176721, -0.0661347, 5e-08, 0.642231
353, 9.55142e-05, 8.41554e-05, 0.367655, 0.214856, 5e-08, 0.642949
15, 8.33236e-05, 9.14838e-05, -0.15247, -0.365434, 5e-08, 0.6426
378, 5.12805e-05, 0.000749766, 0.310516, -0.0835158, 5e-08, 0.643721
392, 5.24398e-05, 0.000106115, 0.255268, -0.0393056, 5e-08, 0.643596
748, 0.000105138, 8.01029e-05, -0.139922, 0.284946, 5e-08, 0.643315
545, 8.79809e-05, 4.80474e-05, 0.0674514, 0.115056, 5e-08, 0.643308
599, 3.3269e-06, 0.000116426, 0.674269, 0.175503, 5e-08, 0.643051
644, 6.43902e-05, 0.000116694, -0.3293, -0.0271124, 5e-08, 0.643775
863, 8.82489e-05, 4.79385e-05, 0.330579, 0.322356, 5e-08, 0.643266
202, 0.000180863, 1.92686e-05, 0.211064, -0.0516752, 5e-08, 0.643402
256, 8.78391e-06, 0.000773611, -0.201092, -0.339853, 5e-08, 0.643042
1707, 1.52661e-05, 6.19803e-05, 0.0981992, -0.387691, 5e-08, 0.643258
124, 2.20665e-06, 0.000461983, -0.57342, 0.173953, 5e-08, 0.643149
605, 5.48929e-05, 0.000104281, 0.371423, 0.114702, 5e-08, 0.643838
314, 5.7049e-05, 0.000137694, 0.341539, 0.13064, 5e-08, 0.643845
1713, 1.07424e-05, 0.00012554, 0.313139, -0.246569, 5e-08, 0.643662
637, 1.50707e-05, 5.67205e-05, 0.189215, 0.34154, 5e-08, 0.643028
317, 8.34901e-05, 0.000158732, 0.340152, 0.209387, 5e-08, 0.643184
393, 1.90258e-05, 0.000112523, -0.328408, -0.0242077, 5e-08, 0.643677
1016, 0, 5.27287e-05, 0.312694, 0.231184, 5e-08, 0.643537
763, 5.05143e-05, 0.000144559, 0.422248, -0.189051, 5e-08, 0.643984
1621, 1.68185e-05, 0.000122527, -0.358253, 0.0494908, 5e-08, 0.644937
449, 1.11022e-16, 0.000463682, 0.219933, 0.172758, 5e-08, 0.644967
